CurrSim,Costing Population,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,y2027,y2028,y2029,y2030,y2031,y2032,y2033,y2034,y2035,y2036,y2037,y2038,y2039,y2040,y2041,y2042,y2043,y2044,y2045,y2046,y2047,y2048,y2049,y2050
0,Total men diagnosed,0,5,20,78,269,777,1879,6267,16576,35145,63505,102077,148423,201898,260428,321246,381797,441922,497002,541799,589745,681355,796749,922692,1052465,1294901,1549430,1749434,1911804,2030221,2149888,2278869,2396585,2497554,2592589,2690526,2744270,2803326,2859286,2904470,2939139,2963811,2986839,3009851,3032005,3050692,3066365,3077993,3085636,3089524,3090041,3087468,3082022,3073866,3063117,3049895,3034164,3015934,2995297,2972416,2947405,2920446,2891725,2861403,2829625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281
0,Total women undiagnosed,0,3281,8918,28985,81578,184764,350064,575065,845116,1139037,1437746,1728659,1985342,2218721,2426069,2602178,2743019,2847513,2909009,2918573,2879851,2735647,2532787,2298585,2052160,1593471,1174621,925422,758599,675975,593413,502166,433796,392733,356316,308985,311321,292367,277411,270356,271750,273195,269115,261162,253965,247232,240710,234874,229394,223882,218301,212728,207278,202060,197145,192565,188327,184432,180872,177633,174691,172018,169586,167363,165315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
0,Total men undiagnosed,0,2580,9743,34593,95156,201698,348376,530103,728769,927720,1112150,1272784,1389734,1476633,1535821,1570184,1583317,1586731,1577604,1564688,1538210,1465515,1381563,1294604,1211983,1022784,828265,693094,602676,557791,512027,454523,404807,367919,333493,293031,288462,272757,258922,250709,249197,248406,242965,232598,220395,208101,196878,187466,179799,173444,168006,163212,158895,154963,151366,148067,145038,142266,139740,137454,135396,133556,131918,130465,129177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Total U15 diagnosed,0,0,0,0,0,0,0,834,2909,6569,12019,19298,28812,40404,53870,68924,85239,101930,118323,133457,148434,168857,186685,206551,236898,276566,291016,302432,311783,315500,316045,320789,317590,307878,294547,277022,256163,236869,218721,201272,188285,177716,167155,156013,145458,137647,130639,124950,119706,114683,109871,105225,100654,96077,91463,86763,82245,78098,74363,70954,67914,65151,62577,60152,57862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
0,Total U15 undiagnosed,0,116,468,1732,5387,13455,27547,47748,73366,102709,133890,164776,198851,230781,261112,290796,317802,341376,361324,377183,389550,391118,389798,378304,344897,294758,266921,238357,211855,190228,167355,138232,114643,96449,81663,68675,59546,51747,45288,40371,36211,33388,30891,28615,26662,24989,23495,22201,21079,20084,19187,18359,17581,16849,16148,15479,14852,14265,13716,13200,12717,12263,11837,11439,11068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Total women on ART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5224,11667,19885,30427,73932,145348,252713,396914,567682,793014,1065072,1448219,1721416,1956504,2234463,2526669,2873693,3148788,3368380,3550391,3664282,3776622,3859504,3943149,3948145,4280665,4642868,5037353,5420821,5764829,5981434,6141952,6264236,6359038,6433003,6490556,6534711,6567539,6590489,6604636,6610624,6608965,6600117,6584511,6562476,6534366,6500510,6461192,6416653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Total men on ART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,5059,8241,11952,27838,54423,95279,151767,220532,316136,437801,609889,744758,867207,997339,1131254,1281388,1409070,1519207,1616191,1677314,1734383,1778669,1814516,1805091,1892919,1955791,2023515,2093230,2161799,2209440,2247969,2279008,2303542,2322267,2335818,2344772,2349625,2350783,2348611,2343292,2334993,2323924,2310323,2294352,2276225,2256155,2234311,2210841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Total U15 on ART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,2193,3456,5092,13693,28030,44813,64288,88995,121618,147550,166381,185734,197537,205446,213388,212165,207122,199712,189265,175916,163094,150331,137736,126607,120422,114940,109014,103636,100285,96533,93325,90128,86861,83565,80249,76879,73422,69885,66244,62727,59495,56591,53951,51606,49483,47508,45647,43889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Total number of patients on ART (public + private),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8594,18919,31583,47471,115462,227800,392805,612969,877209,1230769,1650423,2224489,2651908,3021247,3437247,3871311,4367246,4764980,5087299,5355847,5517512,5674099,5788504,5895400,5879844,6294006,6713599,7169881,7617687,8026914,8287408,8483246,8633373,8749440,8838836,8906623,8956362,8990586,9011157,9019492,9016642,9003453,8980632,8948785,8908434,8860074,8804173,8741150,8671384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Number of people starting ART (public + private),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9878,12904,16348,20774,80356,135838,200363,267864,322652,425742,506227,672455,574070,491869,540081,563514,628973,543965,465386,406384,312812,287135,237155,218048,184007,373835,496127,553392,554722,518851,414067,344064,295585,260869,235250,215797,200607,188419,178390,169951,162713,156404,150837,145883,141449,137466,133881,130652,127742,125118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
