     0	     0	272764743.149548	279098689.302722	286583436.662014	294127577.800503	301759953.865633	309433314.971325	319727787.075153	330656247.494355	341987842.451941	353008195.467235	363661763.411356	373939599.745859	381203603.453660	387647520.333902	393090503.055983	398286601.595879	403239730.840909	408351228.294339	413351407.534836	417889536.423288	421983401.210327	425985440.963961	431408741.354485	437394410.217667	443636050.933309	450102180.990034	456863034.557480	465118765.209290	473514868.721006	481725632.419907	489559200.435981	497000425.463436	505361949.227045	513485890.569648	521421593.443483	529047156.493165	535784432.118321	542837980.316317	550848979.664037	558795755.627535	566452837.210004	574119281.306491	581766397.383367	589632495.057009	597711845.660021	605897909.745648	614086618.231350	622195568.606309	630009589.862943	637465615.496655	644569381.786895	651337295.206427	657783829.295502	663922195.990206	669767431.797110	675333188.762133	680631430.096296	685673197.924243	690471228.738484	695036494.618386	699375261.901190	703488655.676801	707374368.274736	711029757.945696	714454969.604676
     1	     0	272764743.149548	279098689.302722	286583436.662014	294127577.800503	301759953.865633	309433314.971325	319727787.075153	330656247.494355	341987842.451941	353008195.467235	363661763.411356	373939599.745859	381203603.453692	387647520.335288	393090503.072346	398286601.693238	403239731.188852	408351229.073184	413351408.795367	417889538.065438	421983403.126123	425985443.082948	431408743.634194	437394412.630805	443636053.460344	450102183.619776	456863037.280351	465118768.015782	473514871.599774	481725635.361843	489559203.431597	497000428.510569	505361952.315613	513485893.692940	521421596.596496	529047159.671842	535784435.317085	542837983.532741	550848982.898520	558795758.879030	566452840.475943	574119284.585151	581766400.673717	589632508.330362	597711981.215106	605898407.538006	614087717.985037	622197408.610427	630012194.125924	637468917.083270	644573258.456863	651341604.865593	657788435.802831	663926983.105798	669772307.416520	675338083.280122	680636291.935048	685677987.420816	690475908.854800	695041019.312687	699379572.695472	703492695.614802	707378100.333497	711033167.556494	714458054.105638
     2	     0	272764743.149548	279098689.302722	286583436.662014	294127577.800503	301759953.865633	309433314.971325	319727787.075153	330656247.494355	341987842.451941	353008195.467235	363661763.411356	373939599.745859	381203603.453692	387647520.335287	393090503.072344	398286601.693226	403239731.188809	408351229.073087	413351408.795211	417889538.065235	421983403.125886	425985443.082687	431408743.633915	437394412.630510	443636053.460037	450102183.619459	456863037.280024	465118768.015446	473514871.599432	481725635.361494	489559203.431243	497000428.510211	505361952.315251	513485893.692575	521421596.596129	529047159.671472	535784435.316714	542837983.532369	550848982.898146	558795758.878656	566452840.475567	574119284.584774	581766400.673340	589632518.866774	597712113.666304	605898889.029524	614088773.989328	622199172.180238	630014691.250571	637472086.793041	644576985.859376	651345754.719576	657792877.372154	663931603.926762	669777017.811103	675342815.137654	680640994.612171	685682621.883911	690480438.656536	695045399.509234	699383746.937859	703496609.474081	707381718.201528	711036474.765935	714461047.276124
     3	     0	272764743.149548	279098689.302722	286583436.662014	294127577.800503	301759953.865633	309433314.971325	319727787.075153	330656247.494355	341987842.451941	353008195.467235	363661763.411356	373939599.745859	381203603.453692	387647520.335287	393090503.072342	398286601.693214	403239731.188767	408351229.072994	413351408.795059	417889538.065036	421983403.125654	425985443.082429	431408743.633636	437394412.630214	443636053.459725	450102183.619133	456863037.279684	465118768.015095	473514871.599070	481725635.361123	489559203.430864	497000428.509824	505361952.314857	513485893.692176	521421596.595725	529047159.671064	535784435.316302	542837983.531954	550848982.897728	558795758.878234	566452840.475143	574119284.584348	581766400.672911	589632529.990188	597712245.908049	605899355.860947	614089785.344841	622200854.328809	630017071.157112	637475109.210487	644580543.641219	651349720.283535	657797126.362907	663936028.618641	669781531.791361	675347352.464462	680645506.090111	685687069.491377	690484786.840666	695049604.722068	699387755.305452	703500369.479043	707385196.010319	711039655.872474	714463927.712531
     4	     0	272764743.149548	279098689.302722	286583436.662014	294127577.800503	301759953.865633	309433314.971325	319727787.075153	330656247.494355	341987842.451941	353008195.467235	363661763.411356	373939599.745859	381203603.453692	387647520.335287	393090503.072340	398286601.693203	403239731.188728	408351229.072907	413351408.794919	417889538.064855	421983403.125445	425985443.082201	431408743.633394	437394412.629962	443636053.459466	450102183.618868	456863037.279415	465118768.014823	473514871.598796	481725635.360847	489559203.430587	497000428.509546	505361952.314581	513485893.691899	521421596.595449	529047159.670789	535784435.316028	542837983.531680	550848982.897456	558795758.877963	566452840.474872	574119284.584077	581766400.672640	589632541.779639	597712378.104294	605899808.176920	614090751.508097	622202452.518672	630019328.167637	637477974.904381	644583918.564060	651353484.889117	657801163.301782	663940235.606668	669785826.342983	675351671.365115	680649802.029349	685691305.783367	690488929.060115	695053610.903699	699391574.254287	703503952.855282	707388512.062466	711042690.520311	714466676.557372
     5	     0	272764743.149548	279098689.302722	286583436.662014	294127577.800503	301759953.865633	309433314.971325	319727787.075153	330656247.494355	341987842.451941	353008195.467235	363661763.411356	373939599.745859	381203603.453692	387647520.335287	393090503.072338	398286601.693193	403239731.188690	408351229.072822	413351408.794781	417889538.064675	421983403.125232	425985443.081963	431408743.633135	437394412.629683	443636053.459169	450102183.618554	456863037.279085	465118768.014477	473514871.598436	481725635.360474	489559203.430203	497000428.509151	505361952.314175	513485893.691485	521421596.595029	529047159.670361	535784435.315595	542837983.531242	550848982.897013	558795758.877515	566452840.474420	574119284.583622	581766400.672182	589632554.699921	597712513.833567	605900254.543133	614091686.014790	622203983.687409	630021480.567852	637480701.713308	644587126.803177	651357062.450181	657804999.731655	663944234.252276	669789908.963953	675355777.806413	680653887.144240	685695334.389634	690492867.833467	695057419.227588	699395203.402101	703507357.760358	707391663.412123	711045575.016530	714469289.571252
     6	     0	272764743.149548	279098689.302722	286583436.662014	294127577.800503	301759953.865633	309433314.971325	319727787.075153	330656247.494355	341987842.451941	353008195.467235	363661763.411356	373939599.745859	381203603.453692	387647520.335287	393090503.072337	398286601.693183	403239731.188655	408351229.072742	413351408.794653	417889538.064507	421983403.125038	425985443.081748	431408743.632905	437394412.629441	443636053.458917	450102183.618293	456863037.278817	465118768.014202	473514871.598156	481725635.360191	489559203.429916	497000428.508861	505361952.313883	513485893.691193	521421596.594734	529047159.670066	535784435.315300	542837983.530947	550848982.896717	558795758.877219	566452840.474124	574119284.583326	581766400.671885	589632568.389698	597712648.629124	605900683.923889	614092570.964892	622205423.201910	630023497.505746	637483253.422219	644590127.819055	651360409.177463	657808589.624375	663947977.178961	669793731.673958	675359623.799749	680657713.906452	685699108.652208	690496557.868010	695060986.446215	699398602.195888	703510546.632082	707394615.516587	711048277.867916	714471738.406588
     7	     0	272764743.149548	279098689.302722	286583436.662014	294127577.800503	301759953.865633	309433314.971325	319727787.075153	330656247.494355	341987842.451941	353008195.467235	363661763.411356	373939599.745859	381203603.453692	387647520.335287	393090503.072335	398286601.693173	403239731.188621	408351229.072668	413351408.794532	417889538.064349	421983403.124853	425985443.081543	431408743.632683	437394412.629205	443636053.458669	450102183.618033	456863037.278545	465118768.013921	473514871.597865	481725635.359892	489559203.429610	497000428.508548	505361952.313564	513485893.690867	521421596.594404	529047159.669733	535784435.314963	542837983.530606	550848982.896374	558795758.876873	566452840.473774	574119284.582974	581766400.671532	589632583.867376	597712789.906335	605901113.625453	614093434.182553	622206807.756181	630025421.771540	637485676.058168	644592968.534735	651363571.287971	657811977.576608	663951506.952935	669797334.900623	675363247.671404	680661318.606967	685702662.792149	690500030.984631	695064341.305889	699401795.704610	703513540.803495	707397386.346627	711050814.078996	714474035.314407
     8	     0	272764743.149548	279098689.302722	286583436.662014	294127577.800503	301759953.865633	309433314.971325	319727787.075153	330656247.494355	341987842.451941	353008195.467235	363661763.411356	373939599.745859	381203603.453692	387647520.335286	393090503.072334	398286601.693164	403239731.188589	408351229.072596	413351408.794416	417889538.064198	421983403.124677	425985443.081349	431408743.632475	437394412.628987	443636053.458441	450102183.617798	456863037.278305	465118768.013675	473514871.597615	481725635.359638	489559203.429353	497000428.508290	505361952.313304	513485893.690607	521421596.594143	529047159.669470	535784435.314700	542837983.530344	550848982.896110	558795758.876609	566452840.473511	574119284.582709	581766400.671266	589632500.160922	597711895.757083	605898135.744217	614087186.857769	622196600.943503	630011136.373832	637467663.038479	644571871.391924	651340142.898348	657786943.501483	663925489.325593	669770827.056343	675336622.191932	680634850.624776	685676564.808211	690474506.491932	695039646.486733	699378248.661050	703491443.607831	707376938.103761	711032103.869919	714457092.934418
     9	     0	272764743.149548	279098689.302722	286583436.662014	294127577.800503	301759953.865633	309433314.971325	319727787.075153	330656247.494355	341987842.451941	353008195.467235	363661763.411356	373939599.745859	381203603.453692	387647520.335287	393090503.072345	398286601.693233	403239731.188837	408351229.073150	413351408.795312	417889538.065366	421983403.126038	425985443.082853	431408743.634091	437394412.630694	443636053.460226	450102183.619653	456863037.280220	465118768.015646	473514871.599633	481725635.361697	489559203.431446	497000428.510415	505361952.315455	513485893.692779	521421596.596333	529047159.671676	535784435.316917	542837983.532571	550848982.898347	558795758.878855	566452840.475765	574119284.584971	581766400.673535	589632510.136888	597712027.987697	605898629.849909	614088282.058122	622198435.172292	630013733.500864	637470956.180622	644575738.491961	651344442.106982	657791538.928455	663930264.953488	669775690.961324	675341504.907327	680639700.675983	685681342.608858	690479175.065537	695044159.857392	699382548.442455	703495472.954209	707380660.079119	711035503.944449	714460168.451576
