     0	     0	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	8393.845496	44281.212259	61873.069820	74341.133963	71032.900034	57837.075204	56195.020418	54550.978187	54582.264267	54813.541669	55455.115505	59908.524910	64705.570731	69615.953703	78931.470221	90468.471606	96926.658543	101858.743040	108606.149791	121956.813700	131658.896094	144302.849028	153454.854921	162624.502408	171301.694349	178364.203265	184268.503784	189162.450907	193084.754361	195515.912005	198731.183182	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
     1	     0	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	8393.845478	44281.212207	61873.069737	74341.133830	71032.899886	57837.075077	56195.020362	54550.978192	54585.631886	54879.579977	55641.680576	60294.190771	65361.695821	70620.056101	80506.451853	92764.280027	99706.720011	104987.149557	112159.610863	126552.310546	136991.438521	150728.585648	160708.534252	170695.894155	180210.471486	188011.944760	194565.186901	199992.846068	204350.877660	207061.078372	210865.259963	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
     2	     0	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	8393.845475	44281.212200	61873.069726	74341.133813	71032.899867	57837.075061	56195.020355	54550.978193	54588.471016	54937.710892	55806.080513	60632.752051	65935.680934	71495.773859	81878.885212	94763.239351	102117.180123	107680.158806	115196.440299	130476.620940	141523.977297	156182.813223	166845.688033	177504.301951	187707.943019	196114.350220	203197.582799	209055.849293	213760.604295	216682.895643	221009.184833	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
     3	     0	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	8393.845473	44281.212195	61873.069717	74341.133798	71032.899850	57837.075047	56195.020348	54550.978194	54590.897345	54989.404255	55952.156306	60932.114788	66441.092056	72264.836507	83083.534510	96516.535907	104222.742161	110016.389723	117812.658978	133853.188202	145405.638376	160845.404395	172073.903555	183285.206086	194056.705555	202958.127139	210472.467813	216674.845347	221650.430201	224726.894002	229508.158792	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
     4	     0	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	8393.845471	44281.212189	61873.069708	74341.133785	71032.899835	57837.075034	56195.020343	54550.978194	54592.996052	55035.783194	56082.891412	61198.559523	66888.993203	72944.841750	84148.299557	98065.115032	106075.124796	112058.363834	120084.300415	136780.591521	148755.602352	164861.214373	176560.993263	188229.832256	199471.405888	208779.105939	216644.175243	223120.260022	228304.600266	231487.976962	236662.649487	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
     5	     0	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	8393.845470	44281.212184	61873.069700	74341.133772	71032.899821	57837.075022	56195.020337	54550.978195	54594.830864	55077.714554	56200.636634	61437.123191	67288.353035	73549.956534	85095.515313	99441.698233	107715.574713	113855.671771	122071.376855	139337.066036	151668.358596	168345.602333	180440.781284	192490.940318	204124.026321	213766.806639	221917.963645	228611.375498	233954.906641	237208.001292	242722.251155	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
     6	     0	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	8393.845468	44281.212180	61873.069693	74341.133761	71032.899809	57837.075011	56195.020333	54550.978195	54596.450185	55115.877992	56307.272812	61651.884641	67646.451327	74091.609180	85943.139761	100672.577029	109177.149840	115447.834099	123821.455677	141584.833254	154218.881152	171390.309675	183819.655215	196189.950961	208151.367374	218072.126742	226457.583308	233323.525299	238787.203459	242081.415254	247889.350652	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
     7	     0	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	8393.845467	44281.212176	61873.069687	74341.133751	71032.899797	57837.075002	56195.020328	54550.978195	54597.891314	55150.814069	56404.325025	61846.176200	67969.225321	74579.072053	86705.718290	101779.047280	110486.553868	116866.590643	125372.519130	143573.668688	156466.953458	174068.544254	186782.380884	199423.470038	211662.198534	221815.009975	230393.258600	237396.234022	242949.522562	246263.208863	252326.194255	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
     8	     0	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	8393.845465	44281.212172	61873.069681	74341.133742	71032.899787	57837.074993	56195.020324	54550.978196	54599.183403	55182.958669	56493.044745	62022.743894	68261.549629	75019.925237	87395.133606	102778.513035	111665.547950	118137.655353	126755.153837	145343.684631	158460.568766	176439.058014	189396.830643	202268.677650	214743.283902	225091.030734	233828.706793	240940.576677	246559.671865	249876.655900	256162.328007	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
     9	     0	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	8393.845464	44281.212169	61873.069676	74341.133733	71032.899778	57837.074985	56195.020321	54550.978196	54600.349523	55212.667364	56574.469624	62183.867965	68527.454482	75420.414130	88021.176274	103685.321886	112732.018674	119282.040177	127994.200794	146927.455015	160238.538912	178549.315294	191717.686754	204787.586120	217464.193835	227976.703800	236846.870420	244045.277169	249711.643650	253019.967368	259501.229120	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
